"";"Bill_shock";"Online_account";"Opt_In_Mail";"Opt_In_Post";"Opt_In_Tel";"MA_Grundversorger";"MA_Erweitert";"MA_Restlich";"Recovered";"Continuous_relationship";"Age";"Consumption";"Annual_account";"DBII";"Minimum_contract_term";"Customer_since_interval";"Contract_start_date_interval";"Longitude";"Latitude";"Inhabitants";"Cluster"
"8652";0;0;0;1;0;0;1;0;0;0;61;2327;18,98;14,7566243999708;24;82;37;47,6256;8,33273;7512;"5"
"8653";0;0;0;1;0;1;0;0;0;0;44;4182;-590,14;6,66344332177311;24;89;23;47,6004;8,33152;5289;"7"
"8654";1;0;0;1;0;1;0;0;0;0;44;2660;94,75;12,577752733119;24;88;13;47,6124;8,17078;2343;"7"
"8655";0;0;0;1;0;0;1;0;0;0;43;3340;-20,26;14,5757039060248;24;87;13;47,6527;8,24516;22160;"5"
"8656";0;0;0;1;0;1;0;0;0;0;58;5365;-85,34;21,669263588647;12;88;22;47,8143;8,16473;2411;"7"
"8657";0;0;0;1;0;0;1;0;0;0;57;2871;51,61;17,0984610299975;24;82;13;47,9232;7,68356;17817;"5"
"8658";0;0;0;1;0;0;1;0;0;0;60;3389;77,98;14,7193409232122;24;83;13;47,6527;8,24516;22160;"5"
"8659";0;0;0;1;0;0;1;0;0;0;80;3081;230,34;18,0017194767895;24;87;37;47,6595;8,36288;6470;"5"
"8660";0;1;0;1;0;0;1;0;0;0;46;3312;-261,86;18,8790110368466;24;87;13;47,6256;8,33273;7512;"2"
"8661";0;0;0;1;0;1;0;0;0;0;64;4093;103,75;15,4219977640876;12;93;13;47,9306;7,62142;4611;"7"
"8662";0;0;0;1;0;1;0;0;0;0;56;3514;-61,65;14,0616997904388;12;87;13;47,7701;8,43005;5122;"7"
"8663";0;0;0;1;0;0;1;0;0;0;62;6134;-23,74;22,9263932559087;24;76;0;47,8792;7,66162;5848;"5"
"8664";0;0;0;1;0;1;0;0;0;0;75;1666;-12,13;8,43177820591234;24;86;13;47,8123;7,65944;18072;"7"
"8665";0;0;0;1;0;1;0;0;0;0;50;5178;7,93;17,0414447692249;24;76;0;47,8143;8,16473;2411;"7"
"8666";0;0;0;1;0;1;0;0;0;0;47;2935;86,44;12,4081431481797;12;88;13;47,8143;8,16473;2411;"7"
"8667";0;0;0;1;0;1;0;0;0;0;47;4563;26,81;18,1683349820423;24;88;13;47,8143;8,16473;2411;"7"
"8668";0;0;0;1;0;0;1;0;0;0;44;3151;-152,95;18,3042699621529;24;88;13;47,8332;7,57299;11629;"5"
"8669";0;0;0;1;0;1;0;0;0;0;47;3971;-129,91;18,8445204166667;24;83;13;47,9314;7,81521;1214;"7"
"8670";0;0;0;1;0;0;1;0;0;0;71;2690;41,75;16,3202533064034;24;93;13;47,9389;7,76123;2507;"5"
"8671";0;0;0;1;0;1;0;0;0;0;58;3979;58,96;12,1979504877843;12;90;13;47,7701;8,43005;5122;"7"
"8672";0;0;0;1;0;0;1;0;0;0;62;2048;-17,78;13,6032109257442;24;81;0;47,9232;7,68356;17817;"5"
"8673";0;0;0;1;0;1;0;0;0;0;42;5293;78,45;21,4016840149724;12;93;13;47,7745;8,25041;2198;"7"
"8674";0;0;0;1;0;1;0;0;0;0;55;7273;376,18;19,6380622354133;24;89;37;47,814;8,32346;6774;"7"
"8675";0;0;0;1;0;1;0;0;0;0;54;4269;-144,22;17,3046857098525;24;92;13;47,814;8,32346;6774;"7"
"8676";0;0;0;1;1;1;0;0;0;0;64;7806;137,11;21,227092887398;12;81;0;47,814;8,32346;6774;"3"
"8677";1;0;0;1;0;1;0;0;0;0;46;5071;215,58;17,9698746028393;12;94;13;47,7236;8,29654;5208;"7"
"8678";0;0;0;1;0;1;0;0;0;0;74;3480;-44,94;44,0019575757576;24;87;13;49,9831;8,44937;58826;"0"
"8679";0;0;0;1;0;1;0;0;0;0;40;7079;338,67;25,5583290309625;24;89;13;47,814;8,32346;6774;"7"
"8680";1;0;0;1;0;1;0;0;0;0;54;5087;784,51;19,7079058605891;24;87;13;47,8123;7,65944;18072;"7"
"8681";0;0;0;1;0;0;1;0;0;0;48;4329;-263,86;21,3759896621001;12;82;13;47,9523;7,79368;2732;"5"
"8682";0;0;0;1;0;0;1;0;0;0;62;2894;7,07;18,6794922222222;24;87;13;47,6595;8,36288;6470;"5"
"8683";0;0;0;1;0;1;0;0;0;0;76;3896;-18,33;20,0914642451828;24;80;0;47,8143;8,16473;2411;"7"
"8684";0;0;0;1;0;1;0;0;0;0;44;3290;66,93;14,985617776754;24;75;0;47,8316;7,72414;2641;"7"
"8685";1;0;0;1;0;1;0;0;0;0;64;5322;324,85;20,3975172985348;24;81;37;47,9106;7,76606;7174;"7"
"8686";0;0;0;1;0;0;1;0;0;0;50;1155;17,74;9,32876248627128;12;92;13;47,9232;7,68356;17817;"5"
"8687";0;0;1;1;1;0;1;0;0;0;74;4348;32,41;23,4557406109325;24;87;13;47,8332;7,57299;11629;"0"
"8688";1;0;0;1;1;1;0;0;0;0;64;4611;171,55;17,543638635024;24;80;0;47,8143;8,16473;2411;"3"
"8689";0;0;0;1;0;0;1;0;0;0;78;3904;101,09;18,6065548603638;24;88;13;47,8792;7,66162;5848;"5"
"8690";1;0;0;1;0;1;0;0;0;0;57;6233;218,49;23,0725858437247;24;92;13;47,8545;7,82207;5056;"7"
"8691";1;0;0;1;0;1;0;0;0;0;80;1735;106,44;9,2807655521262;12;88;37;47,8123;7,65944;18072;"7"
"8692";0;0;0;1;0;0;1;0;0;0;68;1392;-2,87;10,6028470588235;24;92;30;47,9232;7,68356;17817;"5"
"8693";0;0;0;1;0;1;0;0;0;0;36;2924;83,13;13,3528037024814;24;94;37;47,962;7,74013;5969;"7"
"8694";0;0;0;1;0;0;1;0;0;0;75;3451;-73,92;18,4442168556419;12;93;13;47,9389;7,76123;2507;"5"
"8695";1;0;0;1;0;0;1;0;0;0;47;2940;136,01;16,4148889368945;12;83;37;47,6595;8,36288;6470;"5"
"8696";0;0;0;1;0;1;0;0;0;0;83;5112;-85,93;19,1254012121212;24;82;0;47,962;7,74013;5969;"7"
"8697";1;0;0;1;0;1;0;0;0;0;46;3465;126,81;13,7866742366783;12;92;13;47,8143;8,16473;2411;"7"
"8698";0;0;0;1;0;0;1;0;0;0;87;4999;-55,25;18,8075693180909;24;88;13;47,8792;7,66162;5848;"5"
"8699";0;0;0;1;0;1;0;0;0;0;85;3165;83,6;13,137833629175;12;93;13;47,814;8,32346;6774;"7"
"8700";0;0;0;1;0;1;0;0;0;0;32;4536;101,23;15,9946085774947;12;92;13;47,8545;7,82207;5056;"7"
"8701";0;0;0;1;0;0;1;0;0;0;68;3911;51,74;16,3442798070463;24;70;0;47,6527;8,24516;22160;"5"
"8702";0;0;0;1;0;0;1;0;0;0;42;3362;-14;19,2128962587038;24;87;13;47,6595;8,36288;6470;"5"
"8703";0;0;0;1;0;0;1;0;0;0;63;7259;-56,77;33,7471371857598;12;93;32;47,9389;7,76123;2507;"5"
"8704";0;0;0;1;0;0;1;0;0;0;51;7315;105,07;33,788398965721;12;81;13;47,9232;7,68356;17817;"5"
"8705";0;0;1;1;0;0;1;0;0;0;48;1459;36,77;11,0224078113553;24;87;13;47,6595;8,36288;6470;"0"
"8706";0;0;0;1;0;1;0;0;0;0;41;2837;27,03;11,2649398239267;12;92;26;47,7723;8,09896;5386;"7"
"8707";0;0;0;1;0;0;1;0;0;0;43;3593;-371,74;15,6891641493676;24;88;13;47,8792;7,66162;5848;"5"
"8708";0;0;0;1;0;0;1;0;0;0;76;1273;14,56;10,2201370007236;24;92;13;47,9232;7,68356;17817;"5"
"8709";0;0;0;1;0;0;1;0;0;0;67;3622;18,32;20,3303907893834;24;88;37;47,8587;7,6373;3822;"5"
"8710";0;0;0;1;0;0;1;0;0;0;59;3883;-9,45;15,6710825;24;76;0;47,8792;7,66162;5848;"5"
"8711";0;0;0;1;0;0;1;0;0;0;70;2003;-55,72;13,3635511949375;24;88;13;47,8587;7,6373;3822;"5"
"8712";0;0;0;1;0;1;0;0;0;0;89;4448;65,24;15,9326539404683;12;92;30;47,8143;8,16473;2411;"7"
"8713";1;0;0;1;0;1;0;0;0;0;61;6379;357,97;19,2860173650046;24;91;30;47,7723;8,09896;5386;"7"
"8714";1;0;0;1;0;1;0;0;0;0;54;6977;345,7;28,8171663853436;24;88;13;47,8123;7,65944;18072;"7"
"8715";0;0;0;1;0;1;0;0;0;0;38;3747;21,13;16,9798790385807;12;92;13;47,7723;8,09896;5386;"7"
"8716";1;0;0;1;0;1;0;0;0;0;83;3145;330,19;12,9534409327165;12;85;13;47,8123;7,65944;18072;"7"
"8717";0;0;0;1;0;0;1;0;0;0;71;2739;84,03;10,7943221369451;24;82;13;47,6527;8,24516;22160;"5"
"8718";0;0;0;1;1;1;0;0;0;0;79;3687;24,77;15,1217623924731;24;87;13;47,7701;8,43005;5122;"3"
"8719";0;0;0;1;0;1;0;0;0;0;71;1819;36,26;10,108142077478;24;94;37;47,9106;7,76606;7174;"7"
"8720";0;0;0;1;0;0;1;0;0;0;71;5819;90,71;27,8474756008227;12;93;37;47,9232;7,68356;17817;"5"
"8721";0;0;0;1;0;1;0;0;0;0;65;5060;-44,62;19,6282079864187;24;92;13;47,8143;8,16473;2411;"7"
"8722";0;0;0;1;0;1;0;0;0;0;78;3855;84,2;15,5927110668054;24;76;0;47,6802;8,19808;3120;"7"
"8723";0;0;0;1;0;1;0;0;0;0;73;3863;172,39;18,460548469606;24;93;13;47,7745;8,25041;2198;"7"
"8724";0;0;0;1;0;1;0;0;0;0;69;4188;168,64;17,0656447301291;24;92;13;47,8143;8,16473;2411;"7"
"8725";0;0;0;0;0;0;1;0;0;0;60;3995;17,56;22,7594557484568;12;92;13;47,9232;7,68356;17817;"0"
"8726";0;0;0;1;0;0;1;0;0;0;80;2478;31,47;13,5510414247312;24;88;13;47,8792;7,66162;5848;"5"
"8727";1;0;0;1;0;0;1;0;0;0;50;5182;280,76;18,4762772703795;12;87;13;47,6527;8,24516;22160;"5"
"8728";0;0;0;1;0;0;1;0;0;0;57;2117;-12,96;5,72671583333334;24;88;23;47,8792;7,66162;5848;"5"
"8729";1;0;0;1;0;1;0;0;0;0;33;4136;498,96;15,5350264112388;12;92;37;47,7745;8,25041;2198;"7"
"8730";1;0;0;1;0;1;0;0;0;0;67;3768;304,49;15,5326443145161;12;89;13;47,6802;8,19808;3120;"7"
"8731";0;0;0;1;0;1;0;0;0;0;40;2855;20,92;6,06052097840643;24;88;23;47,8316;7,72414;2641;"7"
"8732";0;0;0;1;0;1;0;0;0;0;74;2655;87,02;12,5623779930065;24;81;13;47,9389;7,82962;1411;"7"
"8733";1;0;0;1;0;1;0;0;0;0;42;5304;354,98;8,02260807711994;24;75;0;47,8545;7,82207;5056;"7"
"8734";1;0;0;1;0;0;1;0;0;0;69;5175;379,61;27,0162258944153;24;87;13;47,8587;7,6373;3822;"5"
"8735";0;0;0;1;0;0;1;0;0;0;77;2127;-49,11;13,8962894205804;24;93;13;47,9389;7,76123;2507;"5"
"8736";0;0;0;1;0;0;1;0;0;0;82;198;-159,46;5,56851166666667;24;93;31;47,9389;7,76123;2507;"5"
"8737";0;0;0;1;0;1;0;0;0;0;78;6811;205,67;22,5007324673202;12;92;37;47,8545;7,82207;5056;"7"
"8738";0;0;0;1;0;0;1;0;0;0;69;2104;-155,04;10,8680755280685;24;87;13;47,8792;7,66162;5848;"5"
"8739";0;0;0;1;0;1;0;0;0;0;42;3639;74,33;15,053109757721;12;88;13;47,8316;7,72414;2641;"7"
"8740";1;0;0;1;0;0;1;0;0;0;61;1830;91,37;12,6184565315315;24;92;13;47,9232;7,68356;17817;"5"
"8741";0;0;0;1;0;0;1;0;0;0;40;4081;77,99;16,9219590451389;24;88;13;47,6527;8,24516;22160;"5"
"8742";0;0;0;1;0;0;1;0;0;0;75;1366;29,86;10,6211498698885;24;81;13;47,9232;7,68356;17817;"5"
"8743";0;0;0;1;0;0;1;0;0;0;84;1697;7,16;12,0465242754569;24;91;13;47,9232;7,68356;17817;"5"
"8744";0;0;0;1;0;1;0;0;0;0;51;9381;-911,66;38,0271797242112;24;88;13;47,6004;8,33152;5289;"0"
"8745";0;0;1;1;0;1;0;0;0;0;46;3632;133,96;15,302675501355;24;94;13;47,7236;8,29654;5208;"8"
"8746";0;0;0;1;0;1;0;0;0;0;67;4114;51,67;11,3730185287515;24;93;13;47,9106;7,76606;7174;"7"
"8747";0;0;0;1;0;1;0;0;0;0;84;5269;-54,86;16,3640025016119;24;93;13;47,814;8,32346;6774;"7"
"8748";0;0;0;1;0;1;0;0;0;0;53;3866;-88,43;6,52029304387568;24;92;23;47,8545;7,82207;5056;"7"
"8749";0;0;0;1;0;1;0;0;0;0;79;2714;-79,87;12,7363371074174;24;87;13;47,7701;8,43005;5122;"7"
"8750";0;0;0;1;0;1;0;0;0;0;48;2883;-93,3;16,1057019246209;24;80;0;47,8709;7,73712;7355;"7"
"8751";0;0;0;1;0;0;1;0;0;0;52;2781;-47,6;12,9338394701568;24;94;13;47,839;8,55724;9981;"5"
"8752";0;0;0;1;0;1;0;0;0;0;57;2676;-19,82;10,37026614436;12;83;37;47,962;7,74013;5969;"7"
"8753";0;0;0;1;0;1;0;0;0;0;88;5371;97,29;7,20233938133514;24;93;23;47,7745;8,25041;2198;"7"
"8754";0;0;0;1;0;1;0;0;0;0;51;4260;-8,66;16,0356447115039;12;87;26;47,814;8,32346;6774;"7"
"8755";0;0;0;1;0;0;1;0;0;0;88;5386;115,99;16,665163601061;12;88;13;47,8792;7,66162;5848;"5"
"8756";1;0;0;1;0;1;0;0;0;0;80;1434;64,99;8,97710491507432;24;91;37;49,3259;7,34222;41562;"0"
"8757";0;0;0;1;0;1;0;0;0;0;65;4285;37,51;15,92300121337;12;94;13;47,7236;8,29654;5208;"7"
"8758";0;0;0;1;0;1;0;0;0;0;74;2972;-50,35;12,6276455396864;12;93;13;47,7745;8,25041;2198;"7"
"8759";0;0;0;1;0;1;0;0;0;0;49;4025;54,62;27,9591725988584;12;83;13;47,9314;7,81521;1214;"7"
"8760";0;0;0;1;0;1;0;0;0;0;33;841;-299,9;6,97872787844892;24;81;33;47,9306;7,62142;4611;"7"
"8761";1;0;0;1;0;1;0;0;0;0;55;3942;330,76;20,2727123750856;24;75;0;47,7958;7,68755;3785;"7"
"8762";0;0;0;1;0;0;1;0;0;0;77;2714;35,09;12,8490500919265;24;88;13;47,6527;8,24516;22160;"5"
"8763";0;0;0;1;0;1;0;0;0;0;89;3650;-36,5;17,5221869865975;24;80;0;47,8709;7,73712;7355;"7"
"8764";1;0;0;1;0;1;0;0;0;0;87;3662;198,98;17,7499895947331;24;91;13;47,8143;8,16473;2411;"7"
"8765";0;0;0;1;0;1;0;0;0;0;82;3368;48,56;13,614096969697;12;82;31;47,6004;8,33152;5289;"7"
"8766";0;0;0;1;0;1;0;0;0;0;44;4975;-184,63;19,3778707870451;24;83;13;47,9314;7,81521;1214;"7"
"8767";0;0;0;1;0;1;0;0;0;0;43;4608;-46,01;16,7645526584392;12;88;13;47,8316;7,72414;2641;"7"
"8768";0;0;0;1;0;0;1;0;0;0;58;2675;63,54;17,6186274057345;24;93;13;47,9232;7,68356;17817;"5"
"8769";1;0;0;1;0;1;0;0;0;0;53;4574;243,02;18,2010353793087;24;89;13;47,7236;8,29654;5208;"7"
"8770";1;0;0;1;0;1;0;0;0;0;75;3835;198,17;15,7667752314063;24;71;0;47,9314;7,81521;1214;"7"
"8771";0;0;0;1;0;0;1;0;0;0;53;3218;-68,78;18,5921927192983;24;92;13;47,8332;7,57299;11629;"5"
"8772";0;0;0;1;0;1;0;0;0;0;64;2898;-161,65;13,873109109891;12;93;13;47,7745;8,25041;2198;"7"
"8773";1;0;0;1;0;1;0;0;0;0;64;10415;348,45;24,2228513593143;12;92;13;47,8545;7,82207;5056;"7"
"8774";0;0;0;1;0;0;1;0;0;0;50;3443;37,3;16,8665004949857;12;81;13;47,6256;8,33273;7512;"5"
"8775";0;0;0;1;0;1;0;0;0;0;53;4242;-53,17;17,2252133835846;24;88;13;47,7236;8,29654;5208;"7"
"8776";0;0;0;1;0;1;0;0;0;0;56;2327;8,89;13,1448581564582;12;80;0;47,7723;8,09896;5386;"7"
"8777";0;0;0;1;0;1;0;0;0;0;56;3211;70,88;14,1961784404727;24;87;13;47,8123;7,65944;18072;"7"
"8778";0;0;0;1;0;1;0;0;0;0;60;3498;-41,12;15,0394649122305;24;88;37;47,6004;8,33152;5289;"7"
"8779";0;0;0;1;0;1;0;0;0;0;62;1769;51;10,0018549707602;24;77;0;47,8123;7,65944;18072;"7"
"8780";1;0;0;1;0;1;0;0;0;0;47;1205;229,36;8,93776623537354;24;80;0;47,8143;8,16473;2411;"7"
"8781";1;0;0;1;0;0;1;0;0;0;35;2370;242,09;14,8567941730934;24;88;13;47,8587;7,6373;3822;"5"
"8782";0;0;0;1;0;0;1;0;0;0;47;3941;90,62;21,7036204497355;24;81;13;47,9232;7,68356;17817;"5"
"8783";0;0;0;1;1;1;0;0;0;0;71;4167;96,57;12,5490858784132;12;82;13;47,9314;7,81521;1214;"3"
"8784";0;0;0;1;1;0;1;0;0;0;78;4148;84,26;20,5768050273826;12;75;0;47,6595;8,36288;6470;"3"
"8785";1;0;0;1;0;1;0;0;0;0;80;1101;70,09;7,99945816564522;24;92;13;51,4088;6,91587;18616;"0"
"8786";0;0;0;1;0;0;1;0;0;0;82;2382;-6,85;14,0731538127471;24;93;13;47,9389;7,76123;2507;"5"
"8787";0;0;0;1;0;0;1;0;0;0;53;3859;30,79;19,9274135121515;12;87;13;47,8332;7,57299;11629;"5"
"8788";0;0;0;1;0;1;0;0;0;0;71;3779;13,07;15,8653437347623;24;91;13;47,7206;8,17864;2454;"7"
"8789";1;0;0;1;0;1;0;0;0;0;51;4426;261,87;17,7654027530983;24;89;13;47,8316;7,72414;2641;"7"
"8790";1;0;0;1;0;1;0;0;0;0;61;4089;364,25;14,8885751632302;12;92;13;47,8545;7,82207;5056;"7"
"8791";0;0;0;1;0;1;0;0;0;0;49;3573;95,74;15,2605437273018;24;93;13;47,7236;8,29654;5208;"7"
"8792";0;0;0;1;0;0;1;0;0;0;69;1530;29,11;11,3259979377388;24;93;13;47,9232;7,68356;17817;"5"
"8793";0;0;0;1;0;0;1;0;0;0;59;2843;1,03;12,1680159048792;12;88;13;47,8792;7,66162;5848;"5"
"8794";0;0;0;1;0;0;1;0;0;0;100;1564;27,62;12,2712481038181;24;81;13;47,9232;7,68356;17817;"5"
"8795";1;0;0;1;0;1;0;0;0;0;62;3401;154,65;14,7533278532009;24;88;13;47,7958;7,68755;3785;"7"
"8796";0;0;0;1;0;1;0;0;0;0;51;1316;27,48;8,02279991276765;12;82;31;47,9314;7,81521;1214;"7"
"8797";0;0;0;1;0;1;0;0;0;0;60;2915;35,04;13,3261601997985;24;92;13;47,8545;7,82207;5056;"7"
"8798";0;0;0;1;0;1;0;0;0;0;53;8374;146,45;29,1396314964422;12;92;13;47,7119;8,10084;1366;"7"
"8799";0;0;0;1;0;1;0;0;0;0;45;3919;49,78;16,1362400239071;24;94;13;47,8296;8,42503;1221;"7"
"8800";0;0;0;1;0;0;1;0;0;0;48;1825;34,65;11,987855646239;12;93;13;47,9232;7,68356;17817;"5"
"8801";0;0;0;1;0;1;0;0;0;0;67;3108;39,29;12,7467126815582;12;87;13;47,9106;7,76606;7174;"7"
"8802";1;0;0;1;0;1;0;0;0;0;77;3778;261,53;15,8626898284378;24;82;13;47,6004;8,33152;5289;"7"
"8803";1;0;0;1;0;1;0;0;0;0;34;5526;510,91;20,8473889423959;12;91;13;47,8545;7,82207;5056;"7"
"8804";0;0;0;1;0;1;0;0;0;0;74;2993;229,07;13,5555332128514;24;82;37;47,9314;7,81521;1214;"7"
"8805";0;0;0;1;0;0;1;0;0;0;55;2736;-17,29;12,6134706803302;24;70;0;47,6527;8,24516;22160;"5"
"8806";0;0;0;1;0;0;1;0;0;0;79;3878;-369,04;12,1839932948892;24;93;25;47,9389;7,76123;2507;"5"
"8807";0;1;0;1;0;1;0;0;0;0;68;3235;-6,33;13,1888632997218;12;89;37;47,8316;7,72414;2641;"2"
"8808";0;0;0;1;0;0;1;0;0;0;75;2041;19,9;8,45845305952949;24;92;23;47,9232;7,68356;17817;"5"
"8809";0;0;0;1;0;0;1;0;0;0;62;3601;-477,33;20,2407295161159;24;89;13;47,8587;7,6373;3822;"5"
"8810";0;0;0;1;0;0;1;0;0;0;50;3545;49,19;21,1330424662176;24;92;13;47,9232;7,68356;17817;"5"
"8811";0;0;0;1;0;1;0;0;0;0;62;7581;-20,36;24,8220456036096;12;94;13;47,9306;7,62142;4611;"7"
"8812";1;0;0;1;0;1;0;0;0;0;73;3262;124,02;14,346327002476;24;92;13;47,8143;8,16473;2411;"7"
"8813";0;0;0;1;0;1;0;0;0;0;87;2733;-15,66;12,7924251262291;24;92;13;47,7723;8,09896;5386;"7"
"8814";0;0;0;1;0;1;0;0;0;0;48;3031;90,72;13,6672952309562;24;92;13;47,8143;8,16473;2411;"7"
"8815";0;0;0;1;0;0;1;0;0;0;63;2097;27,55;13,7673248019432;24;93;13;47,9232;7,68356;17817;"5"
"8816";0;0;0;1;0;1;0;0;0;0;58;3418;72,94;14,8041034615385;24;82;13;47,9314;7,81521;1214;"7"
"8817";1;0;0;1;0;1;0;0;0;0;71;4597;167,41;18,2676362199125;24;92;13;47,8143;8,16473;2411;"7"
"8818";1;0;0;1;0;0;1;0;0;0;53;4428;166,16;23,9024271816881;24;70;0;47,9523;7,79368;2732;"5"
"8819";0;0;0;1;0;1;0;0;0;0;80;4681;113,97;17,9138275;24;76;0;47,6004;8,33152;5289;"7"
"8820";0;0;0;1;0;1;0;0;0;0;41;3856;13,69;16,0902252822681;24;82;13;47,7701;8,43005;5122;"7"
"8821";0;0;0;1;0;1;0;0;0;0;65;3302;40,99;14,4648047854312;24;92;37;47,8589;7,70377;2302;"7"
"8822";0;0;0;1;0;1;0;0;0;0;60;1822;40,02;25,2051281895777;24;82;31;47,962;7,74013;5969;"7"
"8823";1;0;0;1;0;1;0;0;0;0;71;4531;237,06;16,5646760356696;12;93;37;47,797;8,03924;1893;"7"
"8824";0;0;0;1;0;0;1;0;0;0;75;4442;-101,82;23,2904844251998;24;75;0;47,8332;7,57299;11629;"5"
"8825";0;0;0;1;0;0;1;0;0;0;67;2067;-29,89;13,6389533333333;24;87;13;47,6595;8,36288;6470;"5"
"8826";1;0;0;1;0;1;0;0;0;0;63;8502;472,82;26,905613115942;12;83;13;47,962;7,74013;5969;"7"
"8827";0;0;0;1;0;0;1;0;0;0;83;7960;-244,85;43,4327156702157;24;82;13;47,9523;7,79368;2732;"0"
"8828";0;0;0;1;0;1;0;0;0;0;64;4487;104,18;17,7845533907925;24;92;13;47,8143;8,16473;2411;"7"
"8829";0;0;0;1;0;0;1;0;0;0;65;2428;49,05;17,6112927763924;24;75;0;47,6595;8,36288;6470;"5"
"8830";0;0;0;1;0;1;0;0;0;0;68;2983;57,96;12,5319233842039;12;92;13;47,8143;8,16473;2411;"7"
"8831";0;0;0;1;0;1;0;0;0;0;63;2635;-29,08;12,5655682828199;24;70;0;47,962;7,74013;5969;"7"
"8832";1;0;0;1;1;1;0;0;0;0;74;3281;176,47;11,9863436363636;24;92;13;47,8143;8,16473;2411;"3"
"8833";0;0;0;1;0;1;0;0;0;0;71;4686;112,15;18,5281279354446;24;92;13;47,8143;8,16473;2411;"7"
"8834";0;0;0;1;0;1;0;0;0;0;61;3597;67,78;14,1309200345495;12;93;13;47,7723;8,09896;5386;"7"
"8835";1;0;0;1;0;1;0;0;0;0;83;2596;147,06;6,04262506698188;24;92;24;47,8545;7,82207;5056;"7"
"8836";0;0;0;1;0;0;1;0;0;0;54;3217;55;17,5154346380574;12;94;13;47,9389;7,76123;2507;"5"
"8837";0;0;0;1;0;1;0;0;0;0;45;3717;70,99;12,9456254012599;24;83;13;47,9314;7,81521;1214;"7"
"8838";0;0;0;1;0;1;0;0;0;0;75;3725;-318,07;15,556209426873;24;77;0;47,8545;7,82207;5056;"7"
"8839";0;0;0;1;0;1;0;0;0;0;40;9870;369,38;26,495504953309;24;92;13;47,814;8,32346;6774;"7"
"8840";0;0;0;1;0;1;0;0;0;0;44;3134;32,41;16,5536300220611;24;80;0;47,8589;7,70377;2302;"7"
"8841";0;0;0;1;0;1;0;0;0;0;47;2832;4,85;15,9058666127583;24;81;0;47,7745;8,25041;2198;"7"
"8842";0;0;0;1;0;1;0;0;0;0;41;2361;221,74;12,9043034825924;24;89;13;47,8545;7,82207;5056;"7"
"8843";0;0;0;1;0;1;0;0;0;0;36;1438;-49,6;5,41772664750958;24;82;23;47,9306;7,62142;4611;"7"
"8844";0;0;0;1;0;0;1;0;0;0;65;3081;-6,08;13,8151987752076;24;88;13;47,6527;8,24516;22160;"5"
"8845";0;0;0;1;0;1;0;0;0;0;46;4542;0,65;17,5228137696335;24;70;0;47,7701;8,43005;5122;"7"
"8846";0;0;0;1;0;1;0;0;0;0;39;6348;-42,23;23,4123784848485;24;93;13;47,8709;7,73712;7355;"7"
"8847";1;0;1;1;1;1;0;0;0;0;27;4505;293,49;16,076826181592;12;83;13;47,962;7,74013;5969;"0"
"8848";0;0;0;1;0;0;1;0;0;0;64;2339;52,03;14,7450184384823;12;81;13;47,9232;7,68356;17817;"5"
"8849";1;0;0;1;0;1;0;0;0;0;39;9014;505,25;28,2377567973062;12;91;25;47,8589;7,70377;2302;"0"
"8850";0;0;0;1;0;0;1;0;0;0;70;828;18,74;8,27500086021506;24;84;13;47,9232;7,68356;17817;"5"
"8851";0;0;0;1;0;1;0;0;0;0;54;4717;221,74;18,6203399116047;24;89;13;47,8545;7,82207;5056;"7"
"8852";0;0;0;1;1;0;1;0;0;0;83;1058;-24,18;8,90527310861423;12;89;13;47,8587;7,6373;3822;"3"
"8853";1;0;0;1;0;1;0;0;0;0;45;4632;219,52;16,8262359981558;12;92;13;47,8143;8,16473;2411;"7"
"8854";0;0;0;1;0;0;1;0;0;0;72;1582;-54,7;9,49078154970761;24;75;0;47,8792;7,66162;5848;"5"
"8855";1;0;0;1;0;1;0;0;0;0;63;2636;147,03;12,5683895638629;24;80;0;47,8589;7,70377;2302;"7"
"8856";0;0;1;1;0;0;1;0;0;0;71;3659;75,27;20,5754631123536;24;81;0;47,9232;7,68356;17817;"0"
"8857";1;0;0;1;1;1;0;0;0;0;63;3294;292,83;14,4409439939617;24;92;13;47,7723;8,09896;5386;"3"
"8858";1;0;0;1;0;1;0;0;0;0;56;2806;112,58;11,9714189747634;12;92;13;47,7723;8,09896;5386;"7"
"8859";1;0;0;1;0;0;1;0;0;0;69;6642;360,09;31,1169588669538;12;88;13;47,8587;7,6373;3822;"0"
"8860";0;0;0;1;0;1;0;0;0;0;52;3789;110,18;14,4958402363287;12;89;13;47,8545;7,82207;5056;"7"
"8861";0;0;0;1;0;0;1;0;0;0;65;1326;14,38;10,4492948774163;24;92;37;47,9232;7,68356;17817;"5"
"8862";0;0;1;1;0;0;1;0;0;0;64;4375;-237,86;23,5721682779285;24;92;13;47,9389;7,76123;2507;"0"
"8863";0;0;0;1;0;1;0;0;0;0;72;2349;64,07;11,664785480226;24;92;37;47,8589;7,70377;2302;"7"
"8864";0;0;0;1;0;1;0;0;0;0;71;3372;55,18;14,353652184208;24;80;0;47,8143;8,16473;2411;"7"
"8865";0;0;0;1;1;0;1;0;0;0;64;610;6,79;7,3664043449551;24;93;13;47,9232;7,68356;17817;"3"
"8866";1;0;0;1;0;1;0;0;0;0;61;2918;173,6;14,2755046707661;12;92;13;47,8545;7,82207;5056;"7"
